customer_id,service_time,window_start,window_end,recipes
447,8.19,240,480,Blackened Half Chicken with Mango-Lime BBQ Sauce
448,6.1,720,960,Silky Sicilian Penne & Sirloin Steak
449,3.95,240,480,Crispy Korean-Style BBQ Mushroom Sandwiches
450,7.73,1200,1260,BBQ Flatbreads & Chicken Sausage
451,8.93,480,720,Smashed Black Bean & Chicken Tostadas
452,9.99,480,240,Soy-Ginger Turkey Meatball Rice Bowls
453,7.76,480,720,Barramundi with Lemon-Dill Sauce
454,9.31,720,960,Harvest Kale Salad with Chicken
455,4.29,240,480,Fig & Bacon Chicken Lettuce Wraps
456,9.3,240,480,Savory Paprika Tilapia with Rice & Beans
457,5.44,960,1200,Creamy Dill Sirloin Steak
458,7.19,240,480,Seared Salmon & Kale Salad with Mango
459,3.56,960,1200,Spicy Peruvian Chicken
460,3.07,1200,1260,Zucchini & Beef Pomodoro Penne Bake
461,8.94,480,240,Figgy Balsamic Chicken
462,9.65,720,960,Figgy Balsamic Pork
463,7.66,960,1200,Greek Goddess Steak & Bulgur Bowls
464,3.38,480,240,Crispy Organic Chicken & Bacon Alfredo
465,3.2,240,480,Jalapeño Popper Grilled Cheese with Bacon Jam
466,5.66,240,480,Crispy Chicken & Bacon Alfredo
467,3.79,480,240,Silky Sicilian Gluten-Free Fresh Fusilli
468,8.54,240,480,Sesame Kimchi Fried Rice
469,5.74,1200,1260,Dark Meat Chicken Quesadillas with Mango Salsa
470,6.31,1200,1260,Shawarma-Spiced Chicken & Rice Bowls
471,6.83,480,240,Hainanese-Style Roasted Chicken & Rice
472,9.41,960,1200,Harvest Kale Salad with Chicken
473,8.47,960,1200,Gouda-Stuffed Pork Meatloaves
474,8.79,480,240,Firecracker Meatballs
475,6.55,960,1200,Sesame Kimchi Fried Rice
476,6.54,960,1200,One-Pan French Onion & Steak Orzotto
477,7.31,1200,1260,Pesto Shrimp Salad Lettuce Wraps
478,6.76,960,1200,Cheesy Southwest Chicken & Kale Rice
479,2.41,480,720,Silky Sicilian Penne with Chicken Sausage
480,6.72,720,960,Chicken Milanese & Creamy Pesto Fusilli
481,9.38,240,480,Mushroom & Spinach Ramen with Steak
482,9.3,480,720,Shawarma-Spiced Beef & Rice Bowls
483,5.1,960,1200,Sweet Thai Chili Barramundi
484,2.17,1200,1260,Argentinian Chicken
485,5.43,480,240,Sweet Thai Chili Barramundi
486,6.27,960,1200,One-Pan French Onion Orzotto
487,5.86,1200,1260,Steak & Cheddar-Swiss Fondue Board
488,8.08,720,960,Curried Chicken & Roasted Sweet Potato Jumble
489,6.55,960,1200,"Beef, Sweet Potato & Pepper Quesadillas"
490,6.62,480,240,Air Fryer Cajun Organic Chicken Sandos
491,6.47,1200,1260,Zucchini & Shrimp Pomodoro Penne Bake
492,6.78,1200,1260,Figgy Balsamic Steak
493,6.83,1200,1260,Prep & Bake Dijon Pecan Organic Chicken
494,6.24,720,960,One-Pan French Onion & Steak Orzotto
495,7.27,960,1200,Pepita-Crusted Salmon
496,9.04,720,960,Sesame Kimchi Fried Rice
497,6.53,240,480,Rainbow Trout Agnolotti
498,5.05,240,480,Chicken & Edamame Stir-Fry
499,5.22,960,1200,Walnut Pesto Scallops & Purple Sweet Potato Puree
500,4.18,720,960,Butternut Agnolotti in Brown Butter & Parmesan
